ID_Vereador;ID;Texto;Data;App
118;2837;Não tem votação definida para a matéria de PL 367 /2010, do Vereador JOSÉ FERREIRA (ZELÃO) (PT) para a ementa que: ''Denomina Praça da Saracura, a praça inominada, localizada entre as ruas Professora Aparecida Relvas e a rua Jacques Danon, na Cidade Lider e dá outras providências.''. E como resultado da votação foi APROVADA.;28/03/2012;1
3;2838;Não tem votação definida para a matéria de PL 369 /2010, do Vereador JOSÉ FERREIRA (ZELÃO) (PT) para a ementa que: ''Denomina Travessa do Lagarto Réptil, a travessa inominada, localizada entre as ruas Orlando Pellicci e a rua Rafael da Silva e Souza, na Cidade Lider e dá outras providências.''. E como resultado da votação foi APROVADA.;28/03/2012;1
13;2839;Não tem votação definida para a matéria de PL 397 /2010, da Vereadora NOEMI NONATO (PSB) para a ementa que: ''Denomina Rua Missionária Maria Alice da Silva o logradouro inominado, situado no trecho intermediário entre o Barro Branco II e Setor I - Cidade Tiradentes - Zona Leste de São Paulo e dá outras providências.''. E como resultado da votação foi APROVADA.;28/03/2012;1
6;2840;Não tem votação definida para a matéria de PL 398 /2010, do Vereador ANTONIO CARLOS RODRIGUES (PR) para a ementa que: ''Denomina Rua Lenira Ferreira Hemmel o logradouro público inominado que se inicia na altura do nº 9186 da Estrada do Engenheiro Marsilac - Bairro do Embura - Parelheiros (croqui do local).''. E como resultado da votação foi APROVADA.;28/03/2012;1
117;2841;Não tem votação definida para a matéria de PL 93 /2011, do Vereador JUSCELINO GADELHA (PSB) para a ementa que: ''Denomina Praça Antonio Fagundes, o espaço público sem denominação localizado na Avenida Francisco Mont'alverne, no bairro Jardim das Esmeraldas, distrito de Butantã e dá outras providências.''. E como resultado da votação foi APROVADA.;28/03/2012;1
114;2842;"Não tem votação definida para a matéria de PL 374 /2011, do Vereador ADOLFO QUINTAS (PSDB) para a ementa que: ''Denomina ""Travessa Dona Maria Severina Da Silva"" o espaço livre sem denominação localizado entre as Ruas Eugenio Sans e a Rua Manuel Nunes Figueira - Itaim Paulista, Subprefeitura Itaim Paulista, e dá outras providências.''. E como resultado da votação foi APROVADA.";28/03/2012;1
15;2843;Não tem votação definida para a matéria de PL 139 /2009, do Vereador ADOLFO QUINTAS (PSDB) para a ementa que: ''Altera a denominação da UBS (Unidade Básica de Saúde) Jardim Robru para UBS Jardim Robru - Messias José da Silva, e dá outras providências.''. E como resultado da votação foi APROVADA.;28/03/2012;1
4;2844;Não tem votação definida para a matéria de PL 313 /2010, do Vereador ADOLFO QUINTAS (PSDB) para a ementa que: ''Altera a denominação da Rua Gambarra, para Rua Ivone Batista Pereira Subprefeitura Ermelino Matarazzo, e dá outras providências.''. E como resultado da votação foi APROVADA.;28/03/2012;1
11;2845;Não tem votação definida para a matéria de PL 119 /2011, do Vereador ARSELINO TATTO (PT) para a ementa que: ''Denomina Travessa João Paulo Rodrigues a travessa inominada, localizada à Rua Carlos Facchina, altura do nº 526 - Americanópolis - Subprefeitura da Cidade Ademar''. E como resultado da votação foi APROVADA.;28/03/2012;1
26;2846;Não tem votação definida para a matéria de PL 122 /2011, do Vereador ARSELINO TATTO (PT) para a ementa que: ''Denomina Praça da Família a praça inominada, localizada entre a Avenida Inácio Cunha Leme e Rua José Joaquim César - Jardim Suzana - Subprefeitura da Capela do Socorro.''. E como resultado da votação foi APROVADA.;28/03/2012;1
113;2847;Não tem votação definida para a matéria de PL 220 /2011, do Vereador JOSÉ ROLIM (PSDB) para a ementa que: ''Dispõe sobre denominação de logradouro público situado na confluência e faz a ligação viária das Avenidas Brigadeiro Faria Lima, Rua dos Pinheiros, Teodoro Sampaio, Cardeal Arcoverde, Baltazar Carrasco, Martin Carrasco e Chopin Tavares de Lima, no bairro de Pinheiros, neste Município. (Passa a denominar-se Largo da Batata).''. E como resultado da votação foi APROVADA.;28/03/2012;1
25;2848;Não tem votação definida para a matéria de PL 23 /2012, do Vereador TONINHO PAIVA (PR) para a ementa que: ''Denomina Praça Bernardino Antonio Mahalem, o logradouro inominado, delimitado pelas vias de circulação: Rua Olho D´ Agua do Borges e Rua sem denominação oficial, Bairro e Distrito de Cangaíba, Subprefeitura penha, e dá outras providências.''. E como resultado da votação foi APROVADA.;28/03/2012;1
112;2849;Não tem votação definida para a matéria de PL 88 /1999, DO EXECUTIVO para a ementa que: ''Dispõe sobre a revogação da Lei nº 12.585, de 08/04/98 ( que denominou a Rua dos Salmos do Conjunto Habitacional COHAB Tiradentes), e dá outras providências.''. E como resultado da votação foi APROVADA.;28/03/2012;1
10;2850;Não tem votação definida para a matéria de PL 332 /1999, DO EXECUTIVO para a ementa que: ''Revoga a Lei nº 6.315, de 7 de junho de 1963 (Denominação de Logradouros).''. E como resultado da votação foi APROVADA.;28/03/2012;1
122;2851;Não tem votação definida para a matéria de PL 337 /1999, DO EXECUTIVO para a ementa que: ''Revoga a Lei 11.120, de 8 de novembro de 1991 (denominação de logradouro).''. E como resultado da votação foi APROVADA.;28/03/2012;1
9;2852;Não tem votação definida para a matéria de PL 805 /1993, do Vereador ARSELINO TATTO (PT) para a ementa que: ''Denomina Agripino Tenório Neto a atual Av. do Rio Bonito - Regional Capela do Socorro.''. E como resultado da votação foi REJEITADA.;28/03/2012;1
27;2853;Não tem votação definida para a matéria de PL 470 /1997, do Vereador ARSELINO TATTO (PT) para a ementa que: ''Altera a denominação para Rua Alexandre Dumas 514, Casa 1-2-3-4-5-6-7 e 8 a atual Rua Caetano Antonio Marmo - Regional de Santo Amaro.''. E como resultado da votação foi REJEITADA.;28/03/2012;1
116;2854;Não tem votação definida para a matéria de PL 761 /1998, do Vereador WADIH MUTRAN (PP) para a ementa que: ''Dispõe sobre a alteração da denominação do logradouro público inominado Praça Carauari para Praça Dr. Miguel Vieira Ferreira, no Bairro de V. Maria CADLOG 04240/0, e dá outras providências.''. E como resultado da votação foi APROVADA.;28/03/2012;1
37;2855;"Não tem votação definida para a matéria de PL 257 /2000, do Vereador PAULO FRANGE (PTB) para a ementa que: ''Altera a denominação para ""Parque Santos Dumont"", o Centro Municipal de Campismo - CEMUCAM.''. E como resultado da votação foi APROVADA.";28/03/2012;1
32;2856;Não tem votação definida para a matéria de PL 257 /2002, do Vereador ARSELINO TATTO (PT) para a ementa que: ''Denomina Rua Comendador Fellipe Cardellini Netto a via pública hoje denominada Rua Viaza no Bairro da Mooca.''. E como resultado da votação foi REJEITADA.;28/03/2012;1
128;2857;Não tem votação definida para a matéria de PL 282 /2003, do Vereador ARSELINO TATTO (PT) para a ementa que: ''Denomina Rua Capitão Roberto Correia Marques, a atual Rua Éden - Vila Sônia.''. E como resultado da votação foi APROVADA.;28/03/2012;1
39;2858;Não tem votação definida para a matéria de PL 543 /2003, dos Vereadores CARLOS NEDER (PT), RICARDO MONTORO (PSDB), JOSÉ OLÍMPIO (PP) E JOSÉ NOGUEIRA(PT) para a ementa que: ''Altera a denominação de Logradouro Público localizado no Distrito do Morumbi, e dá outras providências.(Denomina Rua das Romãs a atual Rua General José Scarcela Portela.)''. E como resultado da votação foi APROVADA.;28/03/2012;1
49;2859;Não tem votação definida para a matéria de PL 904 /2003, do Vereador WADIH MUTRAN (PP) para a ementa que: ''Dispõe sobre a denominação da Escola Municipal de Ensino Fundamental Catumbi, para Escola Municipal de Ensino Fundamental Reverendo Doutor Israel Vieira Ferreira, situada na Avenida Ariston Azevedo, nº 20, no Bairro do Pari.''. E como resultado da votação foi APROVADA.;28/03/2012;1
46;2860;Não tem votação definida para a matéria de PL 448 /2004, do Vereador WADIH MUTRAN (PP) para a ementa que: ''Dispõe sobre a alteração de denominação da Rua Santo Amaro, localizada no bairro de Vila Maria Baixa, para Rua Osmar Temperani, no Município de São Paulo, e dá outras providências.''. E como resultado da votação foi APROVADA.;28/03/2012;1
115;2861;Não tem votação definida para a matéria de PL 624 /2005, do Vereador USHITARO KAMIA (PSD) para a ementa que: ''Dispõe sobre a denominação de Rua Carlos Cândido Aparecido Ferreira a atual Rua da Bica, travessa da Rua Kotinda Bairro do Jardim Corisco - Subprefeitura Jaçanã/Tremembé.''. E como resultado da votação foi APROVADA.;28/03/2012;1
43;2862;Não tem votação definida para a matéria de PL 421 /2006, do Vereador WADIH MUTRAN (PP) para a ementa que: ''Dispõe sobre a alteração de denominação da Av. Rio Pequeno localizada no Bairro de Rio Pequeno, para Av. Doutor Miguel Vieira Ferreira no Município de São Paulo, e dá outras providências.''. E como resultado da votação foi APROVADA.;28/03/2012;1
127;2863;"Não tem votação definida para a matéria de PL 457 /2006, do Vereador WADIH MUTRAN (PP) para a ementa que: ''Denomina ""Praça Chico Viana"" a área livre localizada entre a Rua Mariquinha Viana x Av. Engenheiro Caetano Alvares, em frente a Praça Rubens Fiorani no Bairro do Mandaqui, e dá outras providências.''. E como resultado da votação foi APROVADA.";28/03/2012;1
42;2864;"Não tem votação definida para a matéria de PL 645 /2007, do Vereador JOSÉ FERREIRA (ZELÃO) (PT) para a ementa que: ''Denomina ""Escola Municipal de Ensino Infantil Professora EDI GREENFIELD"", a inominada Escola situada à Rua Desembargador Fernando Albuquerque do Prado, 650 - Cidade Kemel, no Itaim Paulista, e dá outras providências.''. E como resultado da votação foi APROVADA.";28/03/2012;1
19;2865;Não tem votação definida para a matéria de PL 725 /2007, do Vereador USHITARO KAMIA (PSD) para a ementa que: ''Dispõe sobre a alteração de parte da denominação da Rua Ite CEP 02047-080, entre as Ruas Aurora de Oliveira e Pascoal Giampaoli - Vila Guilherme - SP para Rua Osamu Watanabe.''. E como resultado da votação foi APROVADA.;28/03/2012;1
23;2866;Não tem votação definida para a matéria de PL 481 /2008, do Vereador CARLOS NEDER (PT) para a ementa que: ''Dá denominação ao Centro de Educação Infantil do Jardim das Pedras. (Ref.: CEI que passa a denominar-se Maria Theresa Gonçalves de Freitas Adrião)''. E como resultado da votação foi APROVADA.;28/03/2012;1
48;2867;"Não tem votação definida para a matéria de PL 382 /2010, do Vereador ARSELINO TATTO (PT) para a ementa que: ''Denomina Anna Maria Del Balzo - Irmã Agostina - a ponte localizada na Avenida Interlagos, altura do nº 4.300, conhecida por ""Ponte Interlagos"", em Interlagos - Subprefeitura da Capela do Socorro.''. E como resultado da votação foi APROVADA.";28/03/2012;1
51;2868;Não tem votação definida para a matéria de PL 110 /2011, do Vereador QUITO FORMIGA (PR) para a ementa que: ''Denomina Praça Oxum Ipondá o logradouro público inominado localizado à altura do nº 145 da Rua Ararima.''. E como resultado da votação foi APROVADA.;28/03/2012;1
34;2869;Não tem votação definida para a matéria de PL 370 /2011, do Vereador ADILSON AMADEU (PTB) para a ementa que: ''Dispõe, sobre a revogação da Lei nº 15.017 de 29 de outubro de 2009 - Que denomina Passarela Braz Jaime Romano no Município de São Paulo.''. E como resultado da votação foi APROVADA.;28/03/2012;1
40;2870;Não tem votação definida para a matéria de PL 416 /2011, do Vereador ADILSON AMADEU (PTB) para a ementa que: ''Altera denominação da atual Estrada do Porto, no Bairro do Grajaú, para Rua José Gomes.''. E como resultado da votação foi APROVADA.;28/03/2012;1
21;2871;Não tem votação definida para a matéria de PL 514 /2011, do Vereador ARSELINO TATTO (PT) para a ementa que: ''Denomina Neuza Avelino da Silva Melo a EMEF inominada, conhecida por EMEF Caucásica, localizada à Rua Caucásica - Vila Jacuí - São Miguel Paulista.''. E como resultado da votação foi APROVADA.;28/03/2012;1
119;2872;Não tem votação definida para a matéria de PL 501 /2009, do Vereador GILSON BARRETO (PSDB) para a ementa que: ''Denomina Praça Rotaract Club de São Paulo - Vila Formosa, logradouro inominado no Distrito de Vila Formosa. (Delimitado pela Avenida Regente Feijó - CODLOG: 321125 e Avenida Abel Ferreira - Codlog: 434086)''. E como resultado da votação foi APROVADA.;28/03/2012;1
133;2873;Não votou para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
5;2874;Não votou para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
1;2875;Votou a favor para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
45;2876;Não votou para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
20;2877;Votou a favor para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
50;2878;Votou a favor para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
8;2879;Votou a favor para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
44;2880;Não votou para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
35;2881;Votou a favor para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
29;2882;Votou a favor para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
41;2883;Não votou para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
121;2884;Não votou para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
53;2885;Votou a favor para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
12;2886;Não votou para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
132;2887;Não votou para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
22;2888;Votou a favor para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
16;2889;Não votou para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
131;2890;Votou a favor para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
38;2891;Votou a favor para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
118;2892;Votou a favor para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
3;2893;Votou a favor para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
13;2894;Não votou para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
6;2895;Votou a favor para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
117;2896;Votou a favor para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
114;2897;Votou a favor para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
15;2898;Votou a favor para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
4;2899;Não votou para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
11;2900;Não votou para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
26;2901;Não votou para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
113;2902;Votou a favor para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
25;2903;Não votou para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
112;2904;Votou a favor para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
10;2905;Votou a favor para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
122;2906;Votou a favor para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
9;2907;Votou a favor para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
27;2908;Não votou para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
116;2909;Não votou para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
37;2910;Não votou para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
32;2911;Não votou para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
128;2912;Não votou para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
39;2913;Votou a favor para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
49;2914;Não votou para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
46;2915;Não votou para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
115;2916;Não votou para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
43;2917;Não votou para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
127;2918;Votou a favor para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
42;2919;Votou a favor para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
19;2920;Votou a favor para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
23;2921;Não votou para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
48;2922;Não votou para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
51;2923;Não votou para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
34;2924;Não votou para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
40;2925;Votou a favor para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
21;2926;Não votou para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
119;2927;Não votou para a matéria de Considerar Lidos os Papeis e como resultado da votação foi REPROVADA.;28/03/2012;1
133;2928;Não votou para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
5;2929;Não votou para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
1;2930;Não votou para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
45;2931;Votou a favor para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
20;2932;Votou a favor para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
50;2933;Não votou para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
8;2934;Não votou para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
44;2935;Votou a favor para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
35;2936;Não votou para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
29;2937;Não tem votação definida para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
41;2938;Votou a favor para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
121;2939;Não votou para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
53;2940;Não votou para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
12;2941;Não votou para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
132;2942;Votou a favor para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
22;2943;Votou a favor para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
16;2944;Votou a favor para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
131;2945;Não votou para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
38;2946;Votou a favor para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
118;2947;Votou a favor para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
3;2948;Não votou para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
13;2949;Não votou para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
6;2950;Votou a favor para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
117;2951;Não votou para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
114;2952;Votou a favor para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
15;2953;Não votou para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
4;2954;Votou a favor para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
11;2955;Votou a favor para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
26;2956;Não votou para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
113;2957;Votou a favor para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
25;2958;Não votou para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
112;2959;Não votou para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
10;2960;Votou a favor para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
122;2961;Votou a favor para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
9;2962;Não votou para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
27;2963;Votou a favor para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
116;2964;Não votou para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
37;2965;Votou a favor para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
32;2966;Votou a favor para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
128;2967;Não votou para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
39;2968;Não votou para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
49;2969;Não votou para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
46;2970;Votou a favor para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
115;2971;Votou a favor para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
43;2972;Votou a favor para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
127;2973;Votou a favor para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
42;2974;Votou a favor para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
19;2975;Não votou para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
23;2976;Votou a favor para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
48;2977;Não votou para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
51;2978;Não votou para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
34;2979;Não votou para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
40;2980;Votou a favor para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
21;2981;Votou a favor para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
119;2982;Votou a favor para a matéria de Considerar os Papeis como Lidos e como resultado da votação foi APROVADA.;28/03/2012;1
133;2983;Votou a favor para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
5;2984;Não votou para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
1;2985;Não votou para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
45;2986;Votou a favor para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
20;2987;Votou a favor para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
50;2988;Não votou para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
8;2989;Não votou para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
44;2990;Votou a favor para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
35;2991;Não votou para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
29;2992;Não votou para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
41;2993;Votou a favor para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
121;2994;Votou a favor para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
53;2995;Votou a favor para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
12;2996;Não votou para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
132;2997;Não votou para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
22;2998;Votou a favor para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
16;2999;Não votou para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
131;3000;Não votou para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
38;3001;Votou a favor para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
118;3002;Não votou para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
3;3003;Não votou para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
13;3004;Votou a favor para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
6;3005;Votou a favor para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
117;3006;Não votou para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
114;3007;Votou a favor para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
15;3008;Não votou para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
4;3009;Votou a favor para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
11;3010;Votou a favor para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
26;3011;Não votou para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
113;3012;Votou a favor para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
25;3013;Não votou para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
112;3014;Votou a favor para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
10;3015;Votou a favor para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
122;3016;Votou a favor para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
9;3017;Não votou para a matéria de Encerramento da Presente Sessão e como resultado da votação foi APROVADA.;28/03/2012;1
