ID_Vereador;id;Texo;Data_Aprovação;Tipo_Ação
23;106;"Criou o projeto de ementa que: ''DISPOE SOBRE A CONCESSAO DE TITULO DE CIDADAO PAULISTANO AO ""SENHOR YASUNORI YONAMINE"", E DA OUTRAS PROVIDENCIAS *** HONRARIA RETIRADA EM 17/01/2012 PARA SER ENTREGUE EM EVENTO FORA DA CASA ***'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 287, Legislatura 15 em 16/12/2011.";16/12/2011;2
3;107;Criou o projeto de ementa que: ''DISPOE SOBRE A CON CESSAO DO TITULO DE CIDADAO PAULISTANO A MARCELO ODEBRECHT, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 287, Legislatura 15 em 16/12/2011.;16/12/2011;2
41;108;"Criou o projeto de ementa que: ''DISPOE SOBRE A CONCESSAO DE HOMENAGEM EM FORMA DE HONRARIA ""SALVA DE PRATA"" PELOS 40 ANOS DO HOSPITAL DO SERVIDOR PUBLICO MUNICIPAL EM FORMA DE AUTARQUIA MUNICIPAL, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 287, Legislatura 15 em 16/12/2011.";16/12/2011;2
27;109;"Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DE ""TITULO DE CIDADAO PAULISTANO"" AO SR. LUIZ GONZAGA KEDI AYRAO, E DA OUTRAS PROVIDENCIAS. *** SESSAO SOLENE DE ENTREGA REALIZADA EM 17/04/2012 AS 19H NO SALAO NOBRE ***'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 287, Legislatura 15 em 16/12/2011.";16/12/2011;2
1;110;Criou o projeto de ementa que: ''OBRIGA O PODER EXECUTIVO A MANTER DESFIBRILADORES EM TODAS AS AMBULANCIAS NO MUNICIPIO DE SAO PAULO.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 287, Legislatura 15 em 16/12/2011.;16/12/2011;2
116;111;Criou o projeto de ementa que: ''ACRESCE O O 4º AO ART. 12 DA LEI 8.424, DE 18 DE AGOSTO DE 1976, COM REDACAO DADA PELA LEI 10.839, DE 20 FEVEREIRO DE 1990 E LEI 11.089, DE 11 DE SETEMBRO DE 1991, E DA OUTRAS PROVIDENCIAS. (CONCEDE ISENCAO DE TARIFA DE TRANSPORTE A ESTUDANTES BOLSISTAS DO PROUNI ENTRE SUA RESIDENCIA E O ESTABELECIMENTO DE ENSINO, NOS LIMITES DO MUNICIPIO DE SAO PAULO)'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 287, Legislatura 15 em 16/12/2011.;16/12/2011;2
112;112;Criou o projeto de ementa que: ''DISPOE SOBRE O FORNECIMENTO DE INFORMACOES OFICIAIS SOBRE ZONEAMENTO URBANO EM FORMATO DIGITAL PARA PUBLICACAO EM MEIOS DIGITAIS NO MUNICIPIO DE SAO PAULO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 287, Legislatura 15 em 16/12/2011.;16/12/2011;2
115;113;Criou o projeto de ementa que: ''DISPOE SOBRE A PROIBICAO DE BEBIDAS ALCOOLICAS NAS PROXIMIDADES DE ESTABELECIMENTOS DE ENSINO DE NIVEL FUNDAMENTAL E MEDIO DA REDE PUBLICA E PRIVADA, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 287, Legislatura 15 em 16/12/2011.;16/12/2011;2
26;114;Criou o projeto de ementa que: ''DISPOE SOBRE A CONCESSAO DE ALVARA DE EXECUCAO DE OBRAS DE DEMOLICAO NO MUNICIPIO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 287, Legislatura 15 em 16/12/2011.;16/12/2011;2
3;115;Criou o projeto de ementa que: ''INSTITUI NO MUNICIPIO DE SAO PAULO O SERVICO DE REMOCAO PARA OS PACIENTES COM DOENCA RENAL CRONICA EM TRATAMENTO NOS HOSPITAIS PUBLICOS E NAS CLINICAS DE HEMODIALISE, CONVENIADAS AO SISTEMA UNICO DE SAUDE.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 287, Legislatura 15 em 16/12/2011.;16/12/2011;2
21;116;Criou o projeto de ementa que: ''ALTERA DENOMINACAO DA RUA VIRGILINA SALES PARA RUA NIAZI CHOHFI, SITUADA NO DISTRITO SE, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 287, Legislatura 15 em 16/12/2011.;16/12/2011;2
45;117;Criou o projeto de ementa que: ''ACRESCENTA INCISO NO ART. 7º DA LEI 14.485, DE 19/07/07, QUE CONSOLIDOU A LEGISLACAO MUNICIPAL REFERENTE A DATAS COMEMORATIVAS, EVENTOS E FERIADOS DO MUNICIPIO DE SAO PAULO, PARA INCLUIR NO CALENDARIO O DIA DO MMA, A SER REALIZADO, ANUALMENTE, 16 DE JUNHO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 287, Legislatura 15 em 16/12/2011.;16/12/2011;2
15;118;Criou o projeto de ementa que: ''DISPOE SOBRE A AMPLIACAO DO ROL DE PRODUTOS E SERVICOS A SEREM OFERECIDOS E COMERCIALIZADOS EM BANCAS DE JORNAL E REVISTAS NA CIDADE DE SAO PAULO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 287, Legislatura 15 em 16/12/2011.;16/12/2011;2
40;119;"Criou o projeto de ementa que: ''INSTITUI ""OUTUBRO ROSA"", NO AMBITO DO MUNICIPIO DE SAO PAULO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 285, Legislatura 15 em 15/12/2011.";15/12/2011;2
38;120;Criou o projeto de ementa que: ''CRIA O MUSEU MUNICIPAL DE ARTES GRAFICAS DE SAO PAULO, A SEMANA MUNICIPAL DE ARTES GRAFICAS, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 285, Legislatura 15 em 15/12/2011.;15/12/2011;2
22;121;Criou o projeto de ementa que: ''CONCEDE A MEDALHA ANCHIETA E O DIPLOMA DE GRATIDAO DA CIDADE DE SAO PAULO AO SR. SILVIO GARCIA. *** HONRARIA RETIRADA PELO VEREADOR EM 23/11/11 PARA SER ENTREGUE FORA DA CASA ***'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 196, Legislatura 15 em 15/06/2011.;15/06/2011;2
115;122;Criou o projeto de ementa que: ''DISPOE SOBRE A CONCESSAO DE TITULO DE CIDADAO PAULISTANO AO SENHOR ALI BARAKAT ABBAS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 196, Legislatura 15 em 15/06/2011.;15/06/2011;2
113;123;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DE TITULO DE CIDADAO PAULISTANO AO DOUTOR MARIO GOBBI FILHO.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 196, Legislatura 15 em 15/06/2011.;15/06/2011;2
121;124;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DE TITULO DE CIDADAO PAULISTANO AO SENHOR EDIVALDO DEL GRANDE. *** SESSAO SOLENE DE ENTREGA REALIZADA EM 07/11/11 AS 19H30 NO PLENARIO ***'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 196, Legislatura 15 em 15/06/2011.;15/06/2011;2
131;125;Criou o projeto de ementa que: ''DISPOE SOBRE A CONCESSAO DE TITULO DE CIDADAO PAULISTANO AO PASTOR CESAR CASTELLANOS DOMINGUEZ, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 196, Legislatura 15 em 15/06/2011.;15/06/2011;2
39;126;Criou o projeto de ementa que: ''DENOMINA RUA HELIO DE ALMEIDA CAMARGO, A VIELA INOMINADA, LOCALIZADA NA RUA KATUMI KIDA, ALTURA DO Nº 47, JARDIM DAS CAMELIAS, SAO MIGUEL PAULISTA, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 281, Legislatura 15 em 14/12/2011.;14/12/2011;2
115;127;Criou o projeto de ementa que: ''DISPOE SOBRE A OBRIGATORIEDADE DE INSTALACAO DE DETECTORES DE METAIS NAS ESCOLAS DA REDE PUBLICA MUNICIPAL DE SAO PAULO.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 281, Legislatura 15 em 14/12/2011.;14/12/2011;2
3;128;Criou o projeto de ementa que: ''DISPOE A OBRIGATORIEDADE DA IDENTIFICACAO DOS PRODUTOS QUE CONTEM GLUTEN NO CARDAPIO DOS ESTABELECIMENTOS, A FIM DE PREVENIR AS CAUSAS PROVENIENTES DA DOENCA CELIACA OU SINDROME CELIACA.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 281, Legislatura 15 em 14/12/2011.;14/12/2011;2
44;129;Criou o projeto de ementa que: ''REVOGA NA INTEGRA O DECRETO 52.290, DE 3 DE MAIO DE 2011, QUE DECLARA DE UTILIDADE PUBLICA, PARA FIM DE DESAPROPRIACAO, IMOVEIS PARTICULARES SITUADOS NO DISTRITO DA LAPA, SUBPREFEITURA DA LAPA, NECESSARIOS A IMPLANTACAO DE EQUIPAMENTO PUBLICO.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 228, Legislatura 15 em 14/09/2011.;14/09/2011;2
133;130;Criou o projeto de ementa que: ''CONCEDE O TITULO DE CIDADAO PAULISTANO AO SR. FRANCISCO GOMES DA SILVA. *** SESSAO SOLENE DE ENTREGA REALIZADA EM 30/11/11 AS 19H NO AUDITORIO DO TEMPLO NOBRE DO PALACIO FRANCISCO RORATO DA GRANDE LOJA MACONICA DO ESTADO DE SAO PAULO, NA RUA SAO JOAQUIM, 138, LIBERDADE - SP ***'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 228, Legislatura 15 em 14/09/2011.;14/09/2011;2
114;131;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DO TITULO DE SALVA DE PRATA EM HOMENAGEM AOS 90 ANOS DO SACERDOTE CARDEAL DOM PAULO EVARISTO ARNS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 228, Legislatura 15 em 14/09/2011.;14/09/2011;2
21;132;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DE TITULO DE CIDADAO PAULISTANO AO SENHOR EMILIO VITALINO SANTIAGO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 228, Legislatura 15 em 14/09/2011.;14/09/2011;2
40;133;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DE TITULO DE CIDADAO PAULISTANO AO SENHOR SERGIO ROBERTO SERAFIM, NO AMBITO DO MUNICIPIO DE SAO PAULO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 228, Legislatura 15 em 14/09/2011.;14/09/2011;2
131;134;Criou o projeto de ementa que: ''DISPOE SOBRE A CONCESSAO DE TITULO DE CIDADAO PAULISTANO AO DR. AIRTON GRAZZIOLI, E DA OUTRAS PROVIDENCIAS. *** SESSAO SOLENE DE ENTREGA REALIZADA EM 30/11/11 AS 19H NO SALAO NOBRE ***'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 228, Legislatura 15 em 14/09/2011.;14/09/2011;2
118;135;Criou o projeto de ementa que: ''DISPOE SOBRE A CONCESSAO DO TITULO DE CIDADAO PAULISTANO, AO ILUSTRISSIMO SENHOR DOUTOR LUIZ ALBERTO DE ARAUJO COSTA, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 228, Legislatura 15 em 14/09/2011.;14/09/2011;2
9;136;Criou o projeto de ementa que: ''ACRESCE O O 6º DA LEI Nº 15.003, DE 23 DE OUTUBRO DE 2009, E DA OUTRAS PROVIDENCIAS. (ESTABELECE DISTANCIA MINIMA DE 200 METROS DOS LOCAIS QUE ESPECIFICA COMO EXIGENCIA PARA CONSTRUCAO E OPERACAO DE NOVOS HELIPONTOS E HELIPORTOS)'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 228, Legislatura 15 em 14/09/2011.;14/09/2011;2
39;137;Criou o projeto de ementa que: ''CONCEDE TITULO DE CIDADAO PAULISTANO AO SR. YOSHISHIGUE MIKAN, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 303, Legislatura 15 em 11/04/2012.;11/04/2012;2
11;138;"Criou o projeto de ementa que: ''DISPOE SOBRE A CONCESSAO DE TITULO DE CIDADAO PAULISTANO AO SR. LEON CAKOFF, ""IN MEMORIAN"".'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 303, Legislatura 15 em 11/04/2012.";11/04/2012;2
3;139;Criou o projeto de ementa que: ''DISPOE SOBRE A CONCESSAO DO TITULO DE CIDADA PAULISTANA A JUVANDIA MOREIRA LEITE, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 303, Legislatura 15 em 11/04/2012.;11/04/2012;2
37;140;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DO TITULO DE CIDADAO PAULISTANO AO DR. ERNST WOLFGANG HAMBURGUER.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 303, Legislatura 15 em 11/04/2012.;11/04/2012;2
38;141;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DO TITULO DE CIDADAO PAULISTANO AO DR. ERNST WOLFGANG HAMBURGUER.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 303, Legislatura 15 em 11/04/2012.;11/04/2012;2
39;142;Criou o projeto de ementa que: ''CONCEDE TITULO DE CIDADAO PAULISTANO AO SR. VANDERLAN CRAVO RAMOS, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 303, Legislatura 15 em 11/04/2012.;11/04/2012;2
43;143;"Criou o projeto de ementa que: ''DISPOE SOBRE A ENTREGA DE ""TITULO DE CIDADAO PAULISTANO"" PARA O DR. EDUARDO BLANCO CARDOSO.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 303, Legislatura 15 em 11/04/2012.";11/04/2012;2
112;144;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DO TITULO DE CIDADAO PAULISTANO AO PROF. DR. FABIO ROMEU DE CARVALHO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 303, Legislatura 15 em 11/04/2012.;11/04/2012;2
29;145;Criou o projeto de ementa que: ''DISPOE SOBRE A CONCESSAO DE HOMENAGEM EM FORMA DE HONRARIA SALVA DE PRATA, EM COMEMORACAO AOS 25 ANOS DA AMZOL - ASSOCIACAO DE MULHERES DA ZONA LESTE, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 303, Legislatura 15 em 11/04/2012.;11/04/2012;2
11;146;Criou o projeto de ementa que: ''CONCEDE SALVA DE PRATA EM COMEMORACAO AOS 30 ANOS DO CONSERVATORIO MUSICAL SOUZA LIMA.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 303, Legislatura 15 em 11/04/2012.;11/04/2012;2
50;147;Criou o projeto de ementa que: ''DISPOE SOBRE A CONCESSAO DE TITULO DE CIDADAO PAULISTANO AO SR. KAZUAKI OBE, CONSUL GERAL DO JAPAO EM SAO PAULO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 303, Legislatura 15 em 11/04/2012.;11/04/2012;2
53;148;Criou o projeto de ementa que: ''DISPOE SOBRE A CONCESSAO DE HOMENAGEM EM FORMA DE HONRARIA SALVA DE PRATA, EM COMEMORACAO AOS 70 ANOS DO SINTETEL-SP - SINDICATO DOS TRABALHADORES EM EMPRESAS DE TELECOMUNICACOES E OPERADORES DE MESAS TELEFONICAS NO ESTADO DE SAO PAULO E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 303, Legislatura 15 em 11/04/2012.;11/04/2012;2
4;149;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DE SALVA DE PRATA A ASSOCIACAO DOS MORADORES E AMIGOS DA VILA GUILHERME E PELA COMEMORACAO AOS 100º ANIVERSARIO DO BAIRRO VILA GUILHERME.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 303, Legislatura 15 em 11/04/2012.;11/04/2012;2
48;150;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DE SALVA DE PRATA A ASSOCIACAO DOS MORADORES E AMIGOS DA VILA GUILHERME E PELA COMEMORACAO AOS 100º ANIVERSARIO DO BAIRRO VILA GUILHERME.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 303, Legislatura 15 em 11/04/2012.;11/04/2012;2
119;151;Criou o projeto de ementa que: ''DISPOE SOBRE A CONCESSAO DO TITULO DE CIDADA PAULISTANA A JUVANDIA MOREIRA LEITE, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 303, Legislatura 15 em 11/04/2012.;11/04/2012;2
3;152;Criou o projeto de ementa que: ''DISPOE SOBRE A CONCESSAO DO TITULO DE CIDADA PAULISTANA A MARIA VICTORIA DE MESQUITA BENEVIDES SOARES, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 275, Legislatura 15 em 09/12/2011.;09/12/2011;2
50;153;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DO TITULO DE CIDADAO PAULISTANO AO DR. MANOEL SANTANA CAMARA ALVES.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 275, Legislatura 15 em 09/12/2011.;09/12/2011;2
32;154;Criou o projeto de ementa que: ''CONCEDE SALVA DE PRATA PARA UNIMED PAULISTANA, EM COMEMORACAO AOS 40 ANOS DA ENTIDADE. *** SESSAO SOLENE DE ENTREGA REALIZADA EM 12/12/11 AS 19H NO SALA NOBRE ***'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 275, Legislatura 15 em 09/12/2011.;09/12/2011;2
35;155;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DE SALVA DE PRATA EM HOMENAGEM AOS 100 ANOS DO SANTOS FUTEBOL CLUBE.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 275, Legislatura 15 em 09/12/2011.;09/12/2011;2
128;156;"Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DE ""MEDALHA ANCHIETA"" AO SR. ANTONIO CESAR ROMAO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 275, Legislatura 15 em 09/12/2011.";09/12/2011;2
112;157;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DO TITULO DE CIDADA PAULISTANA A MAURREN HIGA MAGGI, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 275, Legislatura 15 em 09/12/2011.;09/12/2011;2
38;158;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DO TITULO DE CIDADAO PAULISTANO AO SR. ARMENIO GUEDES.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 275, Legislatura 15 em 09/12/2011.;09/12/2011;2
39;159;Criou o projeto de ementa que: ''CONCEDE A SALVA DE PRATA AO CENTRO ESPORTIVO EDUCACIONAL SENADOR JOSE ERMIRIO DE MORAES, MAIS CONHECIDO COMO CLUBE ESCOLA CURUCA, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 275, Legislatura 15 em 09/12/2011.;09/12/2011;2
39;160;Criou o projeto de ementa que: ''CONCEDE TITULO DE CIDADAO PAULISTANO AO SR. SYLVIO ALVES SENA, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 275, Legislatura 15 em 09/12/2011.;09/12/2011;2
35;161;Criou o projeto de ementa que: ''CONCEDE TITULO DE CIDADAO PAULISTANO AO DR. EDUARDO AUGUSTO ALVES VERA-CRUZ PINTO. *** SESSAO SOLENE DE ENTREGA DE TITULO DE CIDADAO PAULISTANO REALIZADA EM 23/02/2012 AS 19H, NO SALAO NOBRE DA CAMARA MUNICIPAL DE SAO PAULO ***'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 275, Legislatura 15 em 09/12/2011.;09/12/2011;2
44;162;Criou o projeto de ementa que: ''CONCEDE TITULO DE CIDADAO PAULISTANO AO SR. ODED GRAJEW, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 275, Legislatura 15 em 09/12/2011.;09/12/2011;2
11;163;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DE SALVA DE PRATA EM HOMENAGEM AOS 30 ANOS DA OBRA SOCIAL DOM BOSCO EM  ITAQUERA. *** SESSAO SOLENE DE ENTREGA REALIZADA EM 25/11/11 AS 19H30 NO CENTRO DE FORMACAO E CULTURA DOM BOSCO/CSC, AVENIDA DO CONTORNO S/N, ITAQUERA - SP ***'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 275, Legislatura 15 em 09/12/2011.;09/12/2011;2
118;164;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DE SALVA DE PRATA EM HOMENAGEM AOS 30 ANOS DA OBRA SOCIAL DOM BOSCO EM  ITAQUERA. *** SESSAO SOLENE DE ENTREGA REALIZADA EM 25/11/11 AS 19H30 NO CENTRO DE FORMACAO E CULTURA DOM BOSCO/CSC, AVENIDA DO CONTORNO S/N, ITAQUERA - SP ***'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 275, Legislatura 15 em 09/12/2011.;09/12/2011;2
21;165;"Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DE ""TITULO DE CIDADAO PAULISTANO"" AO SR. JAIME ALVES AROXA NETO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 245, Legislatura 15 em 08/11/2011.";08/11/2011;2
117;166;Criou o projeto de ementa que: ''DISPOE SOBRE A CONCESSAO DE TITULO DE CIDADAO PAULISTANO AO SR. FRANCISCO BARBOSA NASCIMENTO'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 245, Legislatura 15 em 08/11/2011.;08/11/2011;2
131;167;Criou o projeto de ementa que: ''DISPOE SOBRE A CONCESSAO DE SALVA DE PRATA AO SECOVI-SP, E DA OUTRAS PROVIDENCIAS. *** SESSAO SOLENE DE ENTREGA REALIZADA EM 23/11/11 AS 19H NO SALAO NOBRE ***'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 245, Legislatura 15 em 08/11/2011.;08/11/2011;2
113;168;"Criou o projeto de ementa que: ''CRIA O PREMIO ""HELEIETH SAFFIOTI"", E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 292, Legislatura 15 em 07/03/2012.";07/03/2012;2
38;169;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DO TITULO DE CIDADA PAULISTANA A DRA. MARCIA MASCARENHAS DE REZENDE CAMARGOS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 176, Legislatura 15 em 05/05/2011.;05/05/2011;2
16;170;Criou o projeto de ementa que: ''DISPOE SOBRE A CONCESSAO DE TITULO DE CIDADAO PAULISTANO AO SENHOR FABIO PORTA. *** SESSAO SOLENE DE ENTREGA REALIZADA EM 09/09/2011 AS 19H NO SALAO NOBRE ***'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 176, Legislatura 15 em 05/05/2011.;05/05/2011;2
112;171;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DO TITULO DE CIDADAO PAULISTANO AO JORNALISTA JOSE TRAJANO REIS QUINHOES, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 176, Legislatura 15 em 05/05/2011.;05/05/2011;2
19;172;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DO TITULO DE CIDADAO PAULISTANO AO SENHOR DAVID AUGUSTO DA FONTE, E DA OUTRAS PROVIDENCIAS. *** SESSAO SOLENE DE ENTREGA REALIZADA EM 02/04/2012 AS 19H30 NO PLENARIO ***'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 237, Legislatura 15 em 04/10/2011.;04/10/2011;2
116;173;"Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DE ""TITULO DE CIDADA PAULISTANA"" A EXCELENTISSIMA SENHORA DOUTORA JUIZA DE DIREITO LUISLINDA DIAS DE VALOIS SANTOS, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 237, Legislatura 15 em 04/10/2011.";04/10/2011;2
116;174;"Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DE ""TITULO DE CIDADAO PAULISTANO"" AO SENHOR ELOI FERREIRA DE ARAUJO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 237, Legislatura 15 em 04/10/2011.";04/10/2011;2
44;175;Criou o projeto de ementa que: ''DISPOE SOBRE A CRIACAO DE FORUM SUPRAPARTIDARIO POR UMA SAO PAULO SAUDAVEL E SUSTENTAVEL.'', que foi APROVADO COM EMENDAS EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 298, Legislatura 15 em 03/04/2012.;03/04/2012;2
